year,country,economic_freedom,quartile,property_rights,foreign_currency,sound_money,control_movement,trade,credit_market_reg,regulation,suicides_no,population,percentage_suicides
2015,Belarus,6.238695652173914,3.0,5.535990611173912,4.782608695652174,5.379378352434783,1.4498459881304346,7.172006942217392,3.9565191123913044,6.3836588776521745,978.0,1405736.0,0.06957209604079287
1980,Belgium,7.35,1.0,7.82603253,10.0,9.580067347,10.0,9.673333332999999,8.599455478,6.045811072999999,2178.0,1201000.0,0.1813488759367194
1985,Belgium,7.32,1.0,7.878980519,10.0,9.5828313,10.0,9.716666667,8.110522815,5.801344741,2281.0,1228000.0,0.18574918566775245
1990,Belgium,7.56,1.0,8.3465,10.0,9.739454947,10.0,9.485925926,8.402572894,6.015098947,1895.0,1285200.0,0.14744786803610332
1995,Belgium,7.32,1.0,7.517024224,10.0,9.733995105,9.305416667000001,9.066631944,8.319191726,6.217208352999999,2155.0,1390200.0,0.15501366709825926
2000,Belgium,7.76,1.0,7.19720195,10.0,9.620743389,9.165429231000001,9.301243558,10.0,8.092512552,2143.0,1511704.0,0.14176055629938136
2001,Belgium,7.41,1.0,6.833827068,10.0,9.640792496,9.165429231000001,9.262892476000001,8.537448311,6.759265295,2165.0,1524828.0,0.14198322696068016
2002,Belgium,7.52,1.0,6.75446195,10.0,9.668813875,8.064102564,8.967692308,10.0,7.739782166,2076.0,1532542.0,0.1354612141135447
2003,Belgium,7.55,1.0,6.921128617000001,10.0,9.656289147,8.314102564,8.999636752,9.995317909,7.817321998,2091.0,1538139.0,0.13594350055489132
2004,Belgium,7.47,1.0,6.694352661,10.0,9.614837768,8.115177832999999,8.812863437999999,9.972179271,7.941784491,1987.0,1542915.0,0.12878220770424811
2005,Belgium,7.41,1.0,6.973668065,10.0,9.529653371,6.627102656,8.272435274,9.665691423,7.95953423,2029.0,1549954.0,0.1309071107916751
2006,Belgium,7.39,2.0,7.108905486,10.0,9.506044629,6.682971257999999,8.289411073,10.0,7.726356112,1935.0,1559144.0,0.12410656103605568
2007,Belgium,7.38,2.0,7.269326400000001,10.0,9.575150482,6.399573822000001,8.221195028,9.17823575,7.517876955,1857.0,1567727.0,0.11845174574399751
2008,Belgium,7.3,2.0,7.141006409,10.0,9.479875854,6.191792092999999,8.162656345,9.147580388,7.512504186,1999.0,1573470.0,0.1270440491397993
2009,Belgium,7.28,2.0,6.9128451570000005,10.0,9.643144762999999,6.1471056520000005,8.224084425,9.183871497,7.693922897999999,2013.0,1576175.0,0.12771424492838676
2010,Belgium,7.39,1.0,6.943191907,10.0,9.694263904,6.094065102,8.19426578,9.602762891,8.121087232,2013.0,1576828.0,0.1276613555822195
2011,Belgium,7.38,1.0,7.096518445,10.0,9.667113302999999,6.1610769439999995,8.129634055,9.522152796,8.069788821,2088.0,1587976.0,0.1314881333219142
2012,Belgium,7.35,2.0,7.085984582999999,10.0,9.649682185,6.057206032000001,8.023028788,9.524608486,8.090982514,2026.0,1588342.0,0.1275543931974348
2013,Belgium,7.37,2.0,7.133099623,10.0,9.782221919,6.367872143,8.033785871000001,9.47941333,7.965960551,1895.0,1582723.0,0.11973036343061925
2014,Belgium,7.59,1.0,7.811398125,10.0,9.730422081,6.470863515,8.432593954,9.547333333,8.088015877,1899.0,1576060.0,0.12049033666230981
2015,Belgium,7.43,2.0,7.254599507999999,10.0,9.664241683,6.389735551,8.26008994,9.605,8.098134701000001,1867.0,1567729.0,0.11908945997681997
1980,Belize,5.59,2.0,6.799036958714286,0.0,6.17995209,5.0,4.133333333,8.109109109,6.871480893999999,2.0,20800.0,0.009615384615384616
1990,Belize,5.9,2.0,6.620661485857142,0.0,7.012563175,5.0,4.266666667,9.93843822,7.482663352,3.0,26900.0,0.011152416356877323
1995,Belize,6.63,2.0,6.531473749428571,0.0,7.163134092000001,5.0,5.711111111,9.481046818,7.310019823999999,14.0,28600.0,0.04895104895104895
2000,Belize,6.39,3.0,6.4422860129999995,0.0,6.654114262999999,0.7692307690000001,5.191965812,8.832429227999999,6.987483253,18.0,32066.0,0.05613422316472276
2001,Belize,6.28,3.0,6.4422860129999995,0.0,6.354947727000001,0.7692307690000001,5.191965812,8.021456333,6.742600256,19.0,32991.0,0.05759146433875906
2002,Belize,6.49,3.0,6.4422860129999995,5.0,8.018708055,0.7692307690000001,5.458632478999999,8.598546455,6.916859542999999,14.0,33881.0,0.04132109441870074
2003,Belize,6.56,3.0,6.4515,5.0,8.058815626,0.7692307690000001,5.760854701,8.656151558,6.934254095,12.0,34739.0,0.03454330867324908
2004,Belize,7.02,2.0,5.320713775,5.0,8.171660929,0.7692307690000001,5.760854701,8.773257771,8.879817897999999,20.0,35566.0,0.05623348141483439
2005,Belize,7.37,2.0,5.364227898,5.0,8.272820569,2.984615385,6.600541419,8.429445418,8.767668759,12.0,36381.0,0.032984250020615155
2006,Belize,7.27,2.0,5.295308979,5.0,8.038313898,2.9843179560000004,6.383800396,9.054975533,8.893526781,11.0,37049.0,0.029690409997570784
2007,Belize,7.34,2.0,5.341254925,5.0,8.154805114,2.599702571,6.533490994,9.838437388,9.15715582,8.0,37602.0,0.02127546407106005
2008,Belize,7.32,2.0,5.249363033,5.0,8.180283311,2.599702571,6.597513216,9.806085275,9.146995581,11.0,38038.0,0.02891844997108155
2009,Belize,7.07,2.0,5.058027775,0.0,7.067222713,2.599702571,6.502846549,9.795285936,9.269296868,15.0,38375.0,0.03908794788273615
2010,Belize,6.52,3.0,4.003850644,0.0,7.2305240379999995,3.4538325469999998,6.35794859,9.616795364,8.024131178,15.0,38669.0,0.038790762626393235
2011,Belize,7.12,2.0,5.984330598,0.0,7.126603082999999,4.149976211999999,7.036681527000001,9.630241256,7.916251021,33.0,39029.0,0.0845525122344923
2012,Belize,7.13,2.0,6.001599979,0.0,6.999629284,4.216988054,7.055417677,9.61460851,8.032703775,18.0,39194.0,0.04592539674439965
2013,Belize,7.03,2.0,6.050810265,0.0,7.037076345,4.481869279,7.067357754,9.947941842999999,7.898943675,17.0,39211.0,0.04335518094412282
2014,Belize,6.9,3.0,5.654815817,0.0,6.8435079839999995,4.3500328260000005,7.171121567999999,9.947941842999999,7.76822921,24.0,39137.0,0.06132304468916882
2015,Belize,6.81,3.0,5.148883908999999,0.0,6.895477214,4.709434454,7.081756771,9.947941842999999,7.900214073,26.0,39103.0,0.06649106206684909
2000,Bolivia,6.97,2.0,3.7426318789999997,10.0,9.319934376,7.775305962000001,8.077141351,9.209683717,5.758968642999999,11.0,369720.78521939955,0.0029752181753785857
2001,Bolivia,6.88,2.0,3.4183054339999996,10.0,9.58436497,7.775305962000001,7.950010659,9.469680568,5.416087472999999,8.0,380903.2332563511,0.002100270961631857
2002,Bolivia,6.57,3.0,3.33859,10.0,9.690023578,6.294871795,7.72482906,7.305144143,4.757986568,18.0,392085.68129330256,0.004590833294556087
2003,Bolivia,6.47,3.0,3.540970953,10.0,9.332693275,6.294871795,7.743717949,7.925890142999999,5.07336751,17.0,403268.12933025404,0.0042155575319660216
1985,Bosnia and Herzegovina,6.213333333333334,4.0,3.5922619129999998,8.333333333333334,9.065538646666667,5.745006908666666,6.903317131333334,8.198222222333333,5.574973044,433.0,514800.0,0.08411033411033411
1990,Bosnia and Herzegovina,6.2091666666666665,4.0,3.58209104075,7.916666666666666,8.985348253083334,5.6267683533333335,6.882385858916667,8.340111111166667,5.724898650249999,462.0,550800.0,0.08387799564270153
2010,Bosnia and Herzegovina,6.63,3.0,4.48762108,5.0,8.265473624,5.014307077,7.559389759,9.259909195,7.298031709,84.00000000000001,554468.0,0.015149656968481503
2011,Bosnia and Herzegovina,6.7,3.0,5.1387709930000005,5.0,8.092829561,5.106039897,7.530045184,9.570180697,7.45088891,5.0,553980.0,0.0009025596591934726
2012,Bosnia and Herzegovina,6.79,3.0,5.666392924,5.0,8.282123011,4.668273509,7.3117006170000005,9.480411181000001,7.388401554,12.0,555689.0,0.002159481292593519
2014,Bosnia and Herzegovina,6.78,3.0,4.707257422,5.0,8.53165156,5.6520400870000005,7.907500057999999,9.086666667000001,7.4766806589999995,313.0,554379.0,0.05645957007751015
1980,Brazil,3.92,4.0,4.55572781,0.0,1.6574899680000001,0.0,3.244444444,5.262262262,4.8851402760000004,3864.0,14567800.0,0.026524252117684208
1985,Brazil,2.96,4.0,4.448292577,0.0,0.0,0.0,0.9407407409999999,3.431765098,4.332399691,4228.0,15693700.0,0.026940746923924886
1990,Brazil,4.23,4.0,6.185587054,0.0,0.0,0.0,4.281481481,4.403473717,4.593553525,4803.0,17729894.0,0.027089840469435408
1995,Brazil,4.66,4.0,5.7555464160000005,0.0,0.0,3.644166667,6.491597222,4.573693372,4.937707791,6536.0,18309246.0,0.03569781082192025
2000,Brazil,5.98,3.0,5.647998391000001,0.0,6.13706191,4.165760385,6.629734957,6.228698812,5.509460585,6763.0,20645897.0,0.03275711391953568
2001,Brazil,5.98,3.0,5.350788743,0.0,6.5815572929999995,4.165760385,6.854217894,6.153736543,5.114766866,7710.0,21260886.0,0.03626377564886054
2002,Brazil,6.23,3.0,5.299281725,5.0,7.467687467999999,5.891025641000001,7.043141621,6.401528605,4.991378941000001,7697.0,21872177.0,0.035190827140800844
2003,Brazil,6.08,3.0,5.299281725,5.0,7.142705928,5.641025641000001,6.855641621,5.760444025,4.661546515,7839.0,22469397.0,0.03488745158581692
2004,Brazil,6.15,3.0,4.840670361,5.0,7.626011735,5.506221719,6.94038133,6.331956946,4.875330788,7995.0,23041317.0,0.034698537414332695
2005,Brazil,6.18,3.0,4.687994286,5.0,7.64190302,6.205507747,7.146527112,5.976127923,4.673183556000001,8529.0,23583263.0,0.03616547888220557
2006,Brazil,6.15,3.0,4.664394666000001,5.0,7.774877453999999,5.784483053,7.3840398039999995,6.11965641,4.486782674,8618.0,24105759.0,0.035750792995151076
2007,Brazil,6.17,3.0,4.851341875,5.0,7.5083569489999995,5.579771767,7.230815347999999,5.52978137,4.303148639,8855.0,24591528.0,0.036008335878925456
2008,Brazil,6.31,3.0,4.998883835,5.0,7.8651005970000005,5.29827011,7.081897337000001,5.705528482999999,4.332831552,9184.0,25056164.0,0.03665365536400544
2009,Brazil,6.24,3.0,5.008058167,5.0,7.93174514,5.091180942,7.011524017,5.646445985,4.500798051,9346.0,25523153.0,0.036617732926648994
2010,Brazil,6.46,3.0,5.064090706,5.0,7.967202911,5.124750771,7.147032266,7.052726439,5.152449906,9429.0,26004856.0,0.03625861262219641
2011,Brazil,6.45,3.0,5.179644421,5.0,8.202873399,5.108704006,7.108701972,6.581147372,5.029089386,9822.0,26488792.0,0.03707983361415651
2012,Brazil,6.24,4.0,5.116249573999999,5.0,8.113904056,4.9916105139999996,7.057013372,6.988023577000001,5.078008985,10295.0,26979566.0,0.038158508554214696
2013,Brazil,6.05,4.0,4.618164848999999,5.0,8.127910055,5.433728653999999,7.134215169,6.926128092999999,5.000385,10513.0,27475364.0,0.03826336932242281
2014,Brazil,5.93,4.0,4.414285002,5.0,8.227230324,5.935641319,6.941861137,6.382000000000001,4.783047809,10631.0,27971096.0,0.03800709132026861
2015,Brazil,5.75,4.0,4.45130018,5.0,7.965807686000001,5.240169707,6.9012205,5.234333333,4.297102904,11163.0,28461855.0,0.03922091515117339
1995,Brunei Darussalam,6.215882352941176,4.0,5.024420224294118,6.764705882352941,8.091693817,5.270335254117647,7.257159073882353,6.219949104294118,5.633122192882354,0.0,37400.0,0.0
2000,Brunei Darussalam,6.293529411764706,4.0,5.09929428917647,7.0588235294117645,8.111632733,5.276901387470588,7.299970449529412,6.499935531176471,5.889757668529413,5.0,42135.0,0.011866619200189867
2001,Brunei Darussalam,6.371176470588235,4.0,5.174168354058823,7.352941176470589,8.131571649,5.283467520823529,7.342781825176471,6.779921958058824,6.146393144176471,4.0,42257.0,0.00946588730861159
2002,Brunei Darussalam,6.448823529411765,4.0,5.249042418941176,7.647058823529411,8.151510564999999,5.2900336541764705,7.385593200823529,7.059908384941178,6.40302861982353,1.0,45300.0,0.002207505518763797
2003,Brunei Darussalam,6.526470588235294,4.0,5.323916483823529,7.9411764705882355,8.171449481,5.296599787529412,7.428404576470588,7.33989481182353,6.659664095470589,5.0,45100.0,0.011086474501108648
2004,Brunei Darussalam,6.604117647058824,4.0,5.398790548705882,8.235294117647058,8.191388396999999,5.3031659208823525,7.471215952117647,7.619881238705883,6.916299571117648,3.0,48800.0,0.006147540983606557
2005,Brunei Darussalam,6.681764705882353,4.0,5.473664613588235,8.529411764705882,8.211327313,5.309732054235294,7.514027327764706,7.899867665588236,7.172935046764707,7.0,50700.0,0.013806706114398421
2006,Brunei Darussalam,6.759411764705883,4.0,5.548538678470588,8.823529411764707,8.231266229,5.316298187588235,7.556838703411765,8.179854092470588,7.429570522411765,10.0,53100.0,0.018832391713747645
2007,Brunei Darussalam,6.8370588235294125,4.0,5.623412743352941,9.117647058823529,8.251205145,5.322864320941177,7.599650079058824,8.459840519352941,7.686205998058824,10.0,51109.0,0.019566025553229373
2008,Brunei Darussalam,6.9147058823529415,4.0,5.698286808235293,9.411764705882353,8.271144061,5.329430454294117,7.642461454705883,8.739826946235295,7.942841473705883,9.0,52169.0,0.017251624527976385
2009,Brunei Darussalam,6.99235294117647,4.0,5.7731608731176465,9.705882352941178,8.291082977,5.335996587647059,7.685272830352941,9.019813373117648,8.199476949352942,2.0,53128.0,0.0037644932992019274
2010,Brunei Darussalam,7.07,2.0,5.848034938,10.0,8.311021893,5.342562721,7.728084206,9.2997998,8.456112425,5.0,56700.0,0.008818342151675485
2011,Brunei Darussalam,6.92,3.0,5.877508633,10.0,8.176963398,5.441065555,7.718667826,7.084584585,7.835419707000001,5.0,59400.0,0.008417508417508417
2012,Brunei Darussalam,7.07,2.0,5.921072792,10.0,8.171452353,5.342920865,7.64345358,9.533445148,8.626109755,8.0,57700.0,0.01386481802426343
2013,Brunei Darussalam,6.75,3.0,4.98373812,10.0,8.180176622000001,5.353497691,7.564530903,9.494625591,8.003984009,4.0,59227.0,0.006753676532662468
2014,Brunei Darussalam,6.89,3.0,4.97494353,10.0,8.98579518,5.438935132,7.21392622,9.4340699,8.260675108,5.0,60915.0,0.008208158909956497
2015,Brunei Darussalam,6.77,3.0,5.239122575,10.0,8.505126304,5.127264468,6.987873017999999,8.302,8.140440228,7.0,62640.0,0.011174968071519796
1980,Bulgaria,5.970000000000001,2.0,6.774712215,0.0,7.0488647362500005,0.0,3.3637107597499996,0.0,5.6578730162,1206.0,1179800.0,0.10222071537548737
1985,Bulgaria,5.65,2.0,7.24807021,0.0,6.466,0.0,2.133333333,0.0,4.7294708996,1456.0,1228400.0,0.1185281667209378
1990,Bulgaria,4.17,4.0,7.248044027000001,0.0,4.4455,0.0,2.808888889,3.5179758580000002,3.8010687830000003,1323.0,1197400.0,0.11048939368632037
1995,Bulgaria,4.82,4.0,6.574464095,5.0,1.9926197,5.0,6.78962963,5.556811903,4.696450045,1433.0,1162300.0,0.12329002839198142
2000,Bulgaria,5.55,4.0,5.807807262000001,5.0,3.23418701,5.0421065380000005,7.328906425,8.907016833,6.866898385,1383.0,1165489.0,0.11866263860062172
2001,Bulgaria,6.11,3.0,5.408049427999999,10.0,6.316778281,4.657491154,7.1349526,9.0,6.602192806000001,1314.0,1123319.0,0.11697478632516677
2002,Bulgaria,6.58,3.0,5.279044881,10.0,8.175075763999999,3.1858974360000003,6.7523076920000005,9.236431864,6.884862452,1317.0,1110364.0,0.11860975319805037
2003,Bulgaria,6.81,2.0,5.302854405,10.0,8.963829342999999,5.442307692000001,7.327521367999999,9.333333332999999,7.015311089,1092.0,1101408.0,0.09914582062233068
2004,Bulgaria,6.81,2.0,5.211136804,10.0,8.701657536,5.295121545,7.278044807000001,9.333333332999999,7.129764234,1013.0,1094568.0,0.09254792758421587
2005,Bulgaria,6.95,2.0,4.98230137,10.0,8.891190267999999,5.407159267999999,7.219066532,10.0,7.3334974289999995,982.0,1085400.0,0.09047355813524968
2006,Bulgaria,7.08,2.0,5.240031387,10.0,8.760749582999999,6.442776814,7.615724567999999,10.0,7.349250717,977.0,1077713.0,0.09065493317794256
2007,Bulgaria,7.1,2.0,5.0509188410000005,10.0,8.620613554,6.560526551000001,7.7834094270000005,9.735543527,7.571072593999999,902.0,1072051.0,0.08413778822089621
2008,Bulgaria,7.17,2.0,4.977864597,10.0,8.73724596,6.471362763999999,7.682349844,9.48366038,7.531149683,939.0,1066979.0,0.0880054808951254
2009,Bulgaria,7.29,2.0,4.9042510969999995,10.0,9.443053705,6.379166064,7.68868434,9.831410184,7.673041117,868.0,1064955.0,0.08150579132451606
2010,Bulgaria,7.3,2.0,4.8914021,10.0,9.510341125,6.331503204,7.94159321,9.486572417,7.723095181000001,859.0,1061049.0,0.08095761835692791
2011,Bulgaria,7.37,2.0,4.929759145,10.0,9.315043745,6.020758409,7.587366297000001,9.724909238,7.8741191729999995,763.0,1054285.0,0.07237132274479861
2012,Bulgaria,7.37,2.0,4.883726532,10.0,9.46834048,6.018147837999999,7.565439305,9.884134546,7.928623569,872.0,1052298.0,0.08286626031789474
2013,Bulgaria,7.33,2.0,4.662314357,10.0,9.427968174,6.471841388,7.778851837,9.731561115,7.807243775,721.0,1052928.0,0.06847571723802577
2014,Bulgaria,7.37,2.0,4.775590718999999,10.0,9.240557519,6.659495969,8.176404107,9.427333333,7.642363506000001,724.0,1052572.0,0.06878389316835333
1980,Canada,7.77,1.0,7.175448192999999,10.0,9.090791241,8.0,8.693333333,9.71971972,8.525543192999999,3355.0,2668000.0,0.1257496251874063
1985,Canada,7.87,1.0,7.878980519,10.0,8.932985926,8.0,8.794444444,9.74974975,8.496558208,3258.0,3046800.0,0.10693186293816463
1990,Canada,8.17,1.0,8.3465,10.0,9.681353295,8.0,8.644444444,9.73640307,8.393214035,3378.0,3506700.0,0.09632988279579091
1995,Canada,8.08,1.0,8.949803657,10.0,9.629245224,8.39,7.8836111110000004,9.314807351,8.113310969,3968.0,4316200.0,0.09193271859506047
2000,Canada,8.27,1.0,8.59858816,10.0,9.525367362,8.647051731,8.933455582,10.0,8.329611944,3606.0,4840239.0,0.0745004533867026
2001,Canada,8.2,1.0,8.374304908,10.0,9.199016797,8.647051731,8.921087622,10.0,8.049777483,3694.0,4894497.0,0.0754725153575536
2002,Canada,8.06,1.0,7.881217208,10.0,9.205762,7.647435897,8.646234952,10.0,8.437272593,3650.0,4929966.0,0.07403702175633665
2003,Canada,8.16,1.0,8.166931494,10.0,9.249823487,8.064102564,8.750958652000001,10.0,8.466902223,3765.0,4956221.0,0.07596513553370603
2004,Canada,8.17,1.0,7.9808955489999995,10.0,9.304421699,8.077435897,8.683872757,10.0,8.738891447,3613.0,4986017.0,0.07246264904431733
2005,Canada,8.12,1.0,8.08475314,10.0,9.683654091000001,6.6743589739999996,7.769969392,10.0,8.663537485,3743.0,5018957.0,0.07457724782260537
2006,Canada,8.13,1.0,8.222045951,10.0,9.684848264,6.686716558,7.759638702,10.0,8.644403579,3512.0,5050497.0,0.06953771084311108
2007,Canada,8.09,1.0,8.42411283,10.0,9.500208864,6.703411432,7.798503455,9.767776983,8.601581275,3611.0,5064536.0,0.07129972025077914
2008,Canada,8.04,1.0,8.24178914,10.0,9.542025499,6.613483937000001,7.823669804,9.668652123,8.564688893,3705.0,5076969.0,0.07297661262064038
2009,Canada,8.01,1.0,8.101570205,10.0,9.550327226,6.611155027000001,7.863377677999999,9.668652123,8.624843661,3890.0,5085328.0,0.07649457419462422
2010,Canada,8.01,1.0,8.155966126000001,10.0,9.457052525,6.518063682999999,7.836662448999999,9.360977172,8.704157754,3951.0,5088099.0,0.07765179097340677
2011,Canada,7.95,1.0,8.123578452,10.0,9.122951396,6.508247712999999,7.617842408,9.501427475,8.658143088,3728.0,5074280.0,0.07346855120332342
2012,Canada,7.99,1.0,7.988195214,10.0,9.381539083,6.4654285279999995,7.654332635,9.960726353,8.748628303,3926.0,5056024.0,0.07764994786417154
2013,Canada,8.03,1.0,7.992167747000001,10.0,9.472106783,6.42022967,7.653907459,10.0,8.749576376,4054.0,5032714.0,0.080552958105706
1980,Chile,5.05,3.0,5.718531845,5.0,2.312,2.0,6.503703703999999,7.543209877000001,5.697855926,539.0,1191000.0,0.04525608732157851
1985,Chile,5.55,2.0,4.460403636000001,10.0,7.059093422,2.0,4.777777778,8.186186186,5.743655662,683.0,1252200.0,0.05454400255550232
1990,Chile,6.61,2.0,5.498299604,10.0,7.65292654,2.0,6.725925926,8.426426426,6.686296547,743.0,1419000.0,0.05236081747709655
1995,Chile,7.37,1.0,6.0014234360000005,10.0,8.650436259,6.49125,7.9080902779999995,9.286619952999999,6.995658503,930.0,1697961.0,0.05477157602559776
